Trading_Date,Daily_Avg_Sentiment,Daily_Positive_Score,Daily_Neutral_Score,Daily_Negative_Score,Positive_News_Count,Neutral_News_Count,Negative_News_Count,Sentiment_Volatility,News_Count
2020-04-30,-0.1509178602104321,0.21799903148762625,0.41308407681431536,0.36891689169805836,0,1,0,0.0,1
2020-05-01,0.24638804480968052,0.35792201558126907,0.5305440136471423,0.11153397077158857,0,1,0,0.0,1
2020-05-05,0.22458702706411043,0.37819344709757735,0.4682001328689558,0.15360642003346692,1,1,0,0.011172657213704897,2
2020-05-06,0.16832835867027945,0.32888051513147065,0.5105673284073382,0.1605521564611912,0,1,0,0.0,1
2020-05-07,0.10143695957301231,0.27275588016735264,0.555925199238307,0.17131892059434028,0,2,0,0.11266736338083108,2
2020-05-12,0.05676115616730701,0.12786954318168678,0.8010220698039334,0.07110838701437977,0,1,0,0.0,1
2020-05-13,0.21923862235427974,0.35530487157878765,0.5086288791967044,0.13606624922450794,1,1,0,0.10900342066269984,2
2020-05-14,0.19485856381776395,0.33302189680876126,0.5288147702002415,0.13816333299099726,0,2,0,0.19294565765911648,2
2020-05-15,0.09177878705265198,0.16064808504141426,0.7704826169698236,0.06886929798876228,0,1,0,0.0,1
2020-05-18,0.1160715360006224,0.2720865001817212,0.57189853563718,0.1560149641810988,0,1,0,0.0,1
2020-05-19,0.16999467516250122,0.3188047900198549,0.5323850951227913,0.14881011485735368,0,1,0,0.0,1
2020-05-20,-0.047133919883322634,0.25779965214318745,0.4372667758303025,0.30493357202651006,0,1,1,0.15458661580845662,2
2020-05-28,0.02552338348993491,0.20631876843835886,0.6128858466132171,0.18079538494842395,0,1,0,0.0,1
2020-06-10,0.07675560648229521,0.29877667594127494,0.4792022545997454,0.22202106945897973,0,1,0,0.0,1
2020-06-15,0.073242258639592,0.26735163036185816,0.5385389979158757,0.19410937172226617,0,1,0,0.0,1
2020-06-19,0.5417741635356471,0.6627532532296615,0.21626765707632425,0.12097908969401434,1,0,0,0.0,1
2020-06-24,0.34107741359344323,0.46381586831238486,0.4134456769686737,0.12273845471894163,1,0,0,0.0,1
2020-06-29,0.029857946461787535,0.15167992233667804,0.7264981017884315,0.12182197587489049,0,2,0,0.01985062843051671,2
2020-07-02,-0.07557556309923064,0.21044839442242066,0.5035276480559281,0.2860239575216513,0,2,1,0.3790934923407513,3
2020-07-06,0.18847018207071115,0.4430664953088485,0.302337191453014,0.25459631323813736,1,0,0,0.0,1
2020-07-07,0.550447645869623,0.696311289736504,0.15782506639661487,0.14586364386688105,2,0,0,0.37677462091009967,2
2020-07-08,-0.13826887534394983,0.1595997819929864,0.5425315606700775,0.29786865733693624,0,1,0,0.0,1
2020-07-13,0.18125274618692544,0.3033011566139594,0.5746504329590065,0.12204841042703396,0,1,0,0.0,1
2020-07-14,0.14943306657543437,0.26818487708870964,0.613063312398015,0.11875181051327527,0,1,0,0.0,1
2020-07-15,0.2795484235744356,0.3994154005294123,0.4807176225156109,0.11986697695497672,0,1,0,0.0,1
2020-07-16,0.1333808742292965,0.34091023420911815,0.45156040581106016,0.2075293599798217,1,1,0,0.04459757112380641,2
2020-07-17,0.32901535833773865,0.4828113260312129,0.3633927062753129,0.15379596769347428,1,0,0,0.0,1
2020-07-20,0.09801373651756487,0.301452331428537,0.49510907366049084,0.20343859491097213,0,1,0,0.0,1
2020-07-30,0.2534061163639329,0.2750421270227781,0.7033218623183768,0.021636010658845194,0,1,0,0.0,1
2020-08-03,0.012938766336946808,0.29027430099022805,0.43239016435649064,0.27733553465328126,0,4,0,0.0744282695503148,4
2020-08-05,-0.43360289886792447,0.20566600391745946,0.15506509329715656,0.639268902785384,0,0,1,0.0,1
2020-08-06,-0.06575168816818944,0.3358426372648417,0.26256303730212716,0.40159432543303114,0,0,1,0.0,1
2020-08-07,0.3068676040337178,0.4255099431980253,0.4558477176376673,0.11864233916430748,0,1,0,0.0,1
2020-08-10,0.10737067981925397,0.21216412433399362,0.6830424311512668,0.10479344451473965,0,1,0,0.0,1
2020-08-11,0.0890452962917545,0.3519877720747425,0.3850697521422696,0.262942475782988,0,1,0,0.0,1
2020-08-13,0.14965337291992398,0.32476961903064205,0.5001141348586399,0.17511624611071808,0,1,0,0.0,1
2020-08-18,0.17915559571369424,0.3594748478109971,0.4602059000917001,0.18031925209730282,1,2,0,0.2292956541730364,3
2020-08-19,0.06209014966616366,0.24294597418967848,0.5761982012868069,0.1808558245235148,0,1,0,0.0,1
2020-08-20,0.15920559650859833,0.26136357317654235,0.6364784501555136,0.10215797666794402,0,1,0,0.0,1
2020-08-21,0.37441346646847734,0.46795430459724596,0.4385048572739855,0.09354083812876861,1,0,0,0.0,1
2020-08-24,0.19428224628930335,0.37757610346007264,0.4391300393691581,0.18329385717076932,1,2,0,0.28674037023328164,3
2020-08-25,0.011406018654968653,0.07699526047353371,0.8574154977079014,0.06558924181856506,0,1,0,0.0,1
2020-08-27,0.2692307651430452,0.38208936641098334,0.5050520323210785,0.11285860126793815,0,1,0,0.0,1
2020-08-28,0.19819868218362185,0.33379536833743184,0.5306079455087582,0.13559668615381,0,2,0,0.054783083938571,2
2020-08-31,-0.005846899623357077,0.055422743074980026,0.8833076142266828,0.0612696426983371,0,1,0,0.0,1
2020-09-02,0.016087123274627385,0.22437150762064054,0.5673441080333463,0.20828438434601315,0,3,1,0.11716960869782474,4
2020-09-03,0.22434167899871618,0.32635019186234887,0.5716412952740183,0.10200851286363272,1,2,0,0.1412098364998211,3
2020-09-04,0.034307674878268364,0.28496978482267205,0.46436810523292427,0.2506621099444037,0,3,0,0.21350981519878737,3
2020-09-08,0.076909807402398,0.23044505171903223,0.6160197039643336,0.15353524431663423,0,1,0,0.0,1
2020-09-09,-0.06088882139940023,0.273142030960855,0.3928271166788898,0.3340308523602552,0,1,1,0.1224649332192128,2
2020-09-10,0.11223384839874134,0.35989002081781996,0.3924538067631014,0.2476561724190786,0,1,0,0.0,1
2020-09-11,0.1255126647173302,0.30963286448943583,0.5062469357384585,0.18412019977210564,0,1,0,0.0,1
2020-09-14,0.12011415391336903,0.3024305899915507,0.5152529739302676,0.1823164360781817,0,2,0,0.007634647195579549,2
2020-09-15,0.23631846098594028,0.4048870129396413,0.42654443510665774,0.16856855195370102,0,1,0,0.0,1
2020-09-16,0.24039175843263144,0.34779530217242705,0.5448011540877773,0.10740354373979562,0,1,0,0.0,1
2020-09-17,0.1470697437767256,0.29792093793817803,0.5512278679003695,0.15085119416145243,0,4,0,0.057214538542070474,4
2020-09-22,0.2378223287699745,0.3927262239357223,0.4523698808985299,0.15490389516574782,0,1,0,0.0,1
2020-09-24,0.2147177411284176,0.35849096865811747,0.49773580381218263,0.14377322752969987,0,3,0,0.08222187691113572,3
2020-09-28,0.2573479907317894,0.4199871134674853,0.4173737637968188,0.16263912273569592,1,1,0,0.024087934308114397,2
2020-09-29,-0.03580046968862001,0.2171837210337536,0.5298320882438728,0.2529841907223736,0,2,0,0.21006520931698938,2
2020-10-01,0.21048231029711348,0.36048468389600097,0.4895129425051115,0.1500023735988875,0,2,0,0.07062918474888467,2
2020-10-06,0.24024770250259644,0.38271114408351586,0.4748254143355648,0.14246344158091942,0,1,0,0.0,1
2020-10-07,0.17582566615689177,0.3689867455427574,0.4378521750713769,0.19316107938586563,0,1,0,0.0,1
2020-10-08,0.3675508781031288,0.5131118355232331,0.3413272070566627,0.14556095742010425,2,0,0,0.06053030049209455,2
2020-10-09,-0.03352604871191198,0.20623768669678608,0.5539985778945159,0.23976373540869805,0,1,0,0.0,1
2020-10-12,0.24983751398942675,0.3791820794579412,0.4914733550735444,0.12934456546851444,2,1,0,0.10032872443334805,3
2020-10-13,-0.08853814796175746,0.20796956523007248,0.4955227215780974,0.29650771319182995,0,1,0,0.0,1
2020-10-16,0.04450906843935668,0.22656401652854696,0.5913810353822627,0.18205494808919032,0,3,0,0.17200775983001024,3
2020-10-20,-0.03323878088508225,0.21753017556366627,0.5317008679875851,0.2507689564487485,0,1,0,0.0,1
2020-10-21,0.21071325990782214,0.31045674330865125,0.5897997732905196,0.09974348340082914,1,1,0,0.20063265255398344,2
2020-10-22,0.06014962147408742,0.3128383051624685,0.4344730111491504,0.2526886836883811,0,1,0,0.0,1
2020-10-23,0.2314640929389869,0.37148606118469446,0.4884919705695979,0.14002196824570756,1,1,0,0.0970217803430622,2
2020-10-26,0.03581275569924684,0.21792511656657304,0.5999625225661007,0.18211236086732618,0,2,0,0.0782699373801283,2
2020-10-27,0.04193005920032597,0.21896583406837758,0.6039983910635708,0.1770357748680516,0,1,0,0.0,1
2020-10-28,0.24677113159644276,0.35607316611079837,0.534624799374846,0.10930203451435559,0,1,0,0.0,1
2020-10-29,0.1759759523734755,0.3719274376341511,0.43212107710517333,0.1959514852606756,0,1,0,0.0,1
2020-10-30,0.14204088989762778,0.29492597119243763,0.5521889475127525,0.15288508129480985,0,3,0,0.13522076660941654,3
2020-11-02,-0.042895260044960415,0.1806488442491354,0.5958070514567687,0.2235441042940958,0,3,0,0.06506846556167768,3
2020-11-03,0.36762154819586607,0.45271679791827635,0.46218795235931326,0.0850952497224103,0,1,0,0.0,1
2020-11-09,0.16798586721037143,0.30991068084095047,0.5481645055284705,0.14192481363057904,0,3,0,0.1572756621188027,3
2020-11-10,-0.33486034190859904,0.13274671819182335,0.3996462217077542,0.4676070601004224,0,0,1,0.0,1
2020-11-11,0.18603978622651202,0.33704505239230165,0.5119496814419087,0.15100526616578958,0,2,0,0.10363606710137113,2
2020-11-13,0.04362276257641372,0.22385072518000085,0.595921312216412,0.18022796260358714,0,2,0,0.1025626224286703,2
2020-11-16,0.26577473258345014,0.39762879922444466,0.4705171341345607,0.13185406664099453,0,1,0,0.0,1
2020-11-23,0.3013854219297101,0.42999143732870254,0.441402547272305,0.12860601539899247,0,1,0,0.0,1
2020-11-25,0.21637582842938466,0.328006608403729,0.5603626116219265,0.1116307799743444,1,1,0,0.150114934587183,2
2020-11-30,-0.050728008074265224,0.2715041586286756,0.4062636746683835,0.32223216670294086,0,1,1,0.24567771534448515,2
2020-12-01,0.1070509492147112,0.2869234478425287,0.5332040535296537,0.1798724986278175,0,1,0,0.0,1
2020-12-04,0.14681041187688265,0.26687960351732604,0.6130512048422306,0.12006919164044337,0,1,0,0.0,1
2020-12-07,0.11978809808380853,0.30784199064956014,0.5041041167846882,0.18805389256575164,2,4,0,0.10174131702017651,6
2020-12-09,0.2631322733468966,0.37976300919664135,0.5036062549536139,0.11663073584974475,0,1,0,0.0,1
2020-12-10,0.36482417509871157,0.500508526965323,0.36380712116806563,0.1356843518666114,1,0,0,0.0,1
2020-12-11,0.68722076517069,0.7777461236004152,0.13172851796985974,0.09052535842972521,1,0,0,0.0,1
2020-12-14,0.11711887390634597,0.2958838056511452,0.5253512626040556,0.1787649317447992,1,3,0,0.07931914369083534,4
2020-12-15,0.025390877507044864,0.31458366935198934,0.39622353880306616,0.2891927918449445,1,3,1,0.23259421147968798,5
2020-12-16,0.14910860472822585,0.3365578392666789,0.475992926194868,0.1874492345384531,1,3,0,0.0968890177378198,4
2020-12-17,-0.37521383007323467,0.21656482017289427,0.19165652958097676,0.591778650246129,1,0,1,0.7125641186725583,2
2020-12-21,0.20913664471295623,0.37402242479105435,0.4610917951308476,0.1648857800780981,1,3,0,0.19829207664540227,4
2020-12-22,0.08149386840644443,0.2506223905009017,0.5802490874046411,0.16912852209445728,0,3,0,0.06326177282088459,3
2020-12-23,0.07200066699196377,0.21442045702149926,0.6431597529489653,0.14241979002953548,0,4,0,0.09387895947298758,4
2020-12-24,0.025241973725764824,0.20776564116535606,0.6097106913950527,0.18252366743959125,0,2,0,0.1815248529986541,2
2020-12-28,0.16061601712234722,0.37333270631807963,0.41395060448618803,0.2127166891957324,2,3,1,0.17039898934261777,6
2020-12-29,0.07724798706712838,0.3027689790957053,0.47171002887571784,0.22552099202857695,0,1,0,0.0,1
2020-12-30,0.19233265794857837,0.35764115081901277,0.47705035631055276,0.16530849287043445,1,2,0,0.036728961493385816,3
2021-01-04,0.19581906170149138,0.28215907400708606,0.6315009136873193,0.08634001230559467,0,2,0,0.05100370376346638,2
2021-01-05,0.08679066546627809,0.2504017922137076,0.5859870810388628,0.16361112674742956,0,5,0,0.0737663403723071,5
2021-01-06,0.19001169096903284,0.2879349786986846,0.6141417335716636,0.09792328772965175,0,2,0,0.05276171066471842,2
2021-01-07,0.19867234705191583,0.3235595758455211,0.5515531953608737,0.12488722879360528,0,2,0,0.10538298765449527,2
2021-01-08,0.1922440845733508,0.38135780862044694,0.4295284673324569,0.18911372404709614,2,3,0,0.13815096158964132,5
2021-01-11,0.12797256323824627,0.282503294987721,0.5629659732628044,0.15453073174947474,0,3,0,0.10126069873464709,3
2021-01-12,0.09602085483046308,0.32287104002353023,0.45027877478340267,0.22685018519306718,0,3,0,0.20374817900608982,3
2021-01-13,0.057322137364020455,0.22977996629932554,0.5977622047653693,0.1724578289353051,0,5,0,0.08600454679398274,5
2021-01-14,0.5091951412097553,0.5646868354177901,0.37982147037417524,0.05549169420803467,1,1,0,0.2523233927942282,2
2021-01-15,0.18309852910096275,0.37284369048738375,0.4374111481261953,0.189745161386421,2,7,1,0.15861152503308693,10
2021-01-19,0.11043791047351895,0.2875606380957943,0.5353166342819303,0.17712272762227535,1,4,0,0.1179644999617615,5
2021-01-20,0.25303630947832945,0.33342272251965205,0.5861908644390255,0.08038641304132263,0,1,0,0.0,1
2021-01-21,0.16361814305386746,0.3616948084694885,0.44022852611489044,0.19807666541562108,1,2,0,0.10611453758569148,3
2021-01-22,0.18796234453194519,0.40778435164494925,0.3723936412420466,0.21982200711300412,4,2,1,0.341895883498106,7
2021-01-25,0.1884143788869306,0.3613980419955704,0.46561829489578976,0.1729836631086398,4,5,0,0.23417064174297444,9
2021-01-26,0.08549862823777207,0.2983250168039464,0.4888485946298793,0.21282638856617433,1,3,0,0.21419087184481708,4
2021-01-27,0.11271107051837873,0.3785556349702465,0.3555998005778857,0.26584456445186777,1,1,2,0.42635314438898236,4
2021-01-28,0.20885183987784578,0.40190179333119475,0.4050482532154562,0.19304995345334897,2,2,1,0.22444045664961676,5
2021-01-29,-0.19542439953031454,0.19775851605863423,0.409058568352417,0.39318291558894874,0,1,2,0.2568377237101548,3
2021-02-01,0.6624547576564938,0.7210471614426117,0.22036043477127026,0.058592403786117964,1,0,0,0.0,1
2021-02-02,0.10666795076243435,0.31546932076979295,0.4757293092228484,0.2088013700073586,1,3,0,0.1810011164686022,4
2021-02-03,0.07991702123216325,0.29166894916442393,0.4965791229033154,0.21175192793226066,0,2,0,0.017423783258344663,2
2021-02-04,0.23430551973470382,0.4171760136608203,0.3999534924130632,0.18287049392611648,1,2,1,0.31023161674490046,4
2021-02-05,0.19575591336183737,0.3396610110973149,0.5164338911672075,0.14390509773547755,2,4,0,0.16977233167608144,6
2021-02-08,0.10204350536575009,0.3035187766600193,0.4950059520457115,0.2014752712942692,3,10,1,0.18548450263733118,14
2021-02-09,0.0366217082025978,0.2839689760562928,0.4686837560900122,0.24734726785369499,0,3,1,0.06571649349562854,4
2021-02-10,0.0553615330019119,0.24447692856009423,0.5664076758817235,0.1891153955581823,1,6,0,0.17325741663832925,7
2021-02-11,0.20892909434246718,0.3795878060204873,0.44975348230149265,0.17065871167802005,2,4,0,0.1694337210931941,6
2021-02-12,0.09371587083937422,0.2764695851037152,0.5407767006319438,0.182753714264341,0,1,0,0.0,1
2021-02-16,0.1688050925047212,0.3053686020174343,0.5580678884698526,0.1365635095127131,2,6,0,0.2115053009298993,8
2021-02-17,0.1902247969612978,0.3402130911394244,0.509798614682449,0.14998829417812662,2,4,0,0.19037547386336126,6
2021-02-18,0.08024544075885422,0.26101539118658973,0.5582146583856747,0.18076995042773553,1,7,0,0.12509576740043216,8
2021-02-19,0.09086269396751995,0.2867640474571436,0.5173345990532326,0.1959013534896237,3,6,0,0.16260972691555414,9
2021-02-22,0.12838324853437924,0.3210050970819726,0.486373054370434,0.19262184854759334,3,10,0,0.20469640892042718,13
2021-02-23,0.08873906746161803,0.285644202763291,0.517450661935036,0.19690513530167297,1,4,1,0.23111373972513513,6
2021-02-24,0.19720389269504401,0.3587347378191006,0.4797344170568429,0.16153084512405658,1,2,0,0.012141476533104966,3
2021-02-25,0.2365157193024953,0.4036906228668347,0.42913447356882584,0.16717490356433942,4,3,1,0.2484042225111131,8
2021-02-26,0.119304444050228,0.29520151443446513,0.5289014151812979,0.17589707038423708,2,11,1,0.12077893084163889,14
2021-03-01,0.1175806621351787,0.32248566360842323,0.4726093349183322,0.20490500147324453,3,7,0,0.14086699185575074,10
2021-03-02,0.16653697051187272,0.33919610646648135,0.48814475757891007,0.17265913595460863,3,6,1,0.22159116219554606,10
2021-03-03,-0.10414784976773181,0.24609639455738588,0.4036593611174964,0.35024424432511775,0,3,2,0.2893441975142792,5
2021-03-04,0.1823738778427203,0.36986513429183804,0.4426436092590442,0.1874912564491177,4,8,0,0.2405138253152524,12
2021-03-05,0.10147121047984091,0.3096362641831807,0.48219868211347955,0.2081650537033398,3,12,0,0.21509598000611252,15
2021-03-08,0.11365168231412803,0.3184968769858904,0.47665792834234716,0.2048451946717624,2,10,2,0.22240836644776055,14
2021-03-09,0.05448759302605407,0.2583203186195248,0.5378469557870044,0.2038327255934708,0,14,1,0.13028367546587116,15
2021-03-10,0.16283872120286352,0.31263369294724913,0.5375713353083653,0.14979497174438564,4,14,0,0.19891575611172477,18
2021-03-11,0.15451403162157396,0.33045254674099084,0.49360893813959233,0.17593851511941686,1,11,0,0.1956080123330524,12
2021-03-12,0.06222226684981513,0.2792748563922233,0.5036725540653686,0.2170525895424082,1,8,2,0.24556516048388152,11
2021-03-15,0.13659051348102033,0.3251024575310715,0.4863855984188773,0.18851194405005117,7,20,2,0.18671456887388024,29
2021-03-16,0.08747914008707176,0.2703028350245651,0.5468734700379415,0.18282369493749331,1,29,0,0.12482809027389534,30
2021-03-17,0.06965012806246998,0.27522706232335326,0.5191960034157634,0.20557693426088328,2,21,2,0.20749317114880814,25
2021-03-18,0.17291533980131513,0.3341530713499515,0.5046091971014122,0.16123773154863633,4,16,1,0.19852156856640352,21
2021-03-19,0.12500562405199933,0.315965340082671,0.49307494388665735,0.19095971603067166,6,19,1,0.12193345651502253,26
2021-03-22,0.1124871383687713,0.2974052130951822,0.5176767121784069,0.18491807472641086,6,48,0,0.13243764446838857,54
2021-03-23,0.17030837550573005,0.35733703970847974,0.4556342960887706,0.1870286642027497,4,11,1,0.23426977465951845,16
2021-03-24,0.1295360952596796,0.28227313469522886,0.5649898258692219,0.15273703943554928,2,18,0,0.13944074450229643,20
2021-03-25,0.17422602136516877,0.35174748620123053,0.47073104896270773,0.17752146483606177,6,12,0,0.16888617047638912,18
2021-03-26,0.21212753935561893,0.35623450059094,0.49965853817373895,0.14410696123532107,8,19,0,0.16331571562796574,27
2021-03-29,0.15282101891971223,0.31727586234049765,0.5182692942387169,0.16445484342078542,7,28,1,0.1705774923649062,36
2021-03-30,0.1676871488555042,0.3419319105946759,0.4838233276661524,0.17424476173917172,9,28,2,0.18775194853111293,39
2021-03-31,0.11763038611969179,0.31289568921998506,0.4918390076797216,0.1952653031002933,8,39,3,0.13955325068504895,50
2021-04-01,0.19714219392324836,0.32430088970689963,0.5485404145094491,0.12715869578365122,6,20,0,0.12987209915250542,26
2021-04-05,0.15381723476962905,0.3203169946521725,0.513183245465284,0.16649975988254345,7,33,1,0.15860806503612743,41
2021-04-06,0.20206904403415096,0.3683246798185713,0.46541968439700837,0.16625563578442035,8,10,1,0.14252555408654582,19
2021-04-07,0.10601834276027824,0.2897155863006125,0.5265871701590532,0.1836972435403343,3,19,1,0.13839854083974815,23
2021-04-08,0.15487894248081321,0.32130665255745,0.5122656373659132,0.16642771007663676,8,32,0,0.1258247830862152,40
2021-04-09,0.1467620623517682,0.32183956438688843,0.5030829335779913,0.17507750203512026,7,20,2,0.18853821969474846,29
2021-04-12,0.17950790940083783,0.34255010416520565,0.49440770107042664,0.1630421947643678,8,27,1,0.12876425627192906,36
2021-04-13,0.15792791684148486,0.31959085546719823,0.5187462059070884,0.16166293862571335,4,20,0,0.1032683864046673,24
2021-04-14,0.14537512233064306,0.2957571858545245,0.5538607506215941,0.15038206352388142,1,22,0,0.10763406191358246,23
2021-04-15,0.14309953019532903,0.34587644844226556,0.4513466333107979,0.20277691824693653,5,12,1,0.23486816492841803,18
2021-04-16,0.15369076195821615,0.3100887492891596,0.533513263379897,0.1563979873309434,1,19,0,0.11709551416897263,20
2021-04-19,0.14656999917254715,0.30963781195088347,0.5272943752707803,0.16306781277833635,10,28,1,0.15710570637547316,39
2021-04-20,0.18139484514840457,0.3329056023897723,0.5155836403688598,0.15151075724136776,10,49,0,0.15682611717871325,59
2021-04-21,0.12082338787656217,0.2954843050381544,0.5298547778002533,0.1746609171615923,7,40,2,0.1628462092793715,49
2021-04-22,0.2286428435192914,0.3688483114845252,0.49094622055024106,0.14020546796523378,10,17,0,0.20242633724198794,27
2021-04-23,0.1271508336754638,0.3119866181544102,0.5031775973666434,0.18483578447894639,5,37,0,0.14016300478054372,42
2021-04-26,0.18631426206153232,0.3577946428570393,0.4707249763474537,0.17148038079550698,20,46,3,0.17964665430703342,69
